,Year,Citations
1198,2021,15
1199,2021,10
1200,2021,11
1201,2021,16
1202,2021,14
1203,2021,15
1204,2021,14
1205,2021,18
1206,2021,16
1207,2021,12
1208,2021,10
1209,2021,12
1210,2021,15
1211,2021,11
1212,2021,15
1213,2021,15
1214,2021,11
1215,2021,13
1216,2021,15
1217,2021,15
1218,2021,14
1219,2021,15
1220,2021,12
1221,2021,17
1222,2021,11
1223,2021,8
1224,2021,17
1225,2021,8
1226,2021,14
1227,2021,12
1228,2021,15
1229,2021,16
1230,2021,14
1231,2021,14
1232,2021,15
1233,2021,10
1234,2021,14
1235,2021,12
1236,2021,13
1237,2021,14
1238,2021,16
1239,2021,9
1240,2021,10
1241,2021,15
1242,2021,14
1243,2021,14
1244,2021,11
1245,2021,12
1246,2021,14
1247,2021,10
1248,2021,15
1249,2021,14
1250,2021,13
1251,2021,7
1252,2021,10
1253,2021,11
1254,2021,9
1255,2021,40
1256,2021,12
1257,2021,14
1258,2021,14
1259,2021,11
1260,2021,8
1261,2021,8
1262,2021,13
1263,2021,10
1264,2021,34
1265,2021,11
1266,2021,13
1267,2021,11
1268,2021,19
1269,2021,13
1270,2021,13
1271,2021,12
1272,2021,14
1273,2021,15
1274,2021,10
1275,2021,11
1276,2021,20
1277,2021,13
1278,2021,13
1279,2021,9
1280,2021,8
1281,2021,14
1282,2021,12
1283,2021,13
1284,2021,8
1285,2021,21
1286,2021,8
1287,2021,7
1288,2021,9
1289,2021,11
1290,2021,11
1291,2021,9
1292,2021,13
1293,2021,7
1294,2021,10
1295,2021,11
1296,2021,11
1297,2021,14
1298,2021,9
1299,2021,12
1300,2021,10
1301,2021,9
1302,2021,11
1303,2021,8
1304,2021,10
1305,2021,15
1306,2021,11
1307,2021,9
1308,2021,14
1309,2021,10
1310,2021,9
1311,2021,12
1312,2021,7
1313,2021,17
1314,2021,20
1315,2021,28
1316,2021,19
1317,2021,27
1318,2021,18
1319,2021,23
1320,2021,13
1321,2021,14
1322,2021,15
1323,2021,12
1324,2021,16
1325,2021,12
1326,2021,15
1327,2021,15
1328,2022,2045
1329,2022,580
1330,2022,556
1331,2022,805
1332,2022,346
1333,2022,405
1334,2022,170
1335,2022,218
1336,2022,135
1337,2022,125
1338,2022,126
1339,2022,153
1340,2022,160
1341,2022,96
1342,2022,66
1343,2022,130
1344,2022,121
1345,2022,145
1346,2022,156
1347,2022,164
1348,2022,95
1349,2022,104
1350,2022,100
1351,2022,123
1352,2022,110
1353,2022,114
1354,2022,71
1355,2022,84
1356,2022,101
1357,2022,74
1358,2022,91
1359,2022,86
1360,2022,80
1361,2022,76
1362,2022,88
1363,2022,128
1364,2022,89
1365,2022,81
1366,2022,63
1367,2022,82
1368,2022,75
1369,2022,36
1370,2022,68
1371,2022,88
1372,2022,89
1373,2022,43
1374,2022,53
1375,2022,84
1376,2022,64
1377,2022,53
1378,2022,32
1379,2022,57
1380,2022,85
1381,2022,59
1382,2022,83
1383,2022,98
1384,2022,56
1385,2022,119
1386,2022,58
1387,2022,59
1388,2022,72
1389,2022,34
1390,2022,56
1391,2022,74
1392,2022,41
1393,2022,39
1394,2022,37
1395,2022,96
1396,2022,50
1397,2022,42
1398,2022,57
1399,2022,95
1400,2022,49
1401,2022,140
1402,2022,34
1403,2022,51
1404,2022,45
1405,2022,58
1406,2022,48
1407,2022,55
1408,2022,53
1409,2022,38
1410,2022,45
1411,2022,62
1412,2022,60
1413,2022,37
1414,2022,55
1415,2022,55
1416,2022,39
1417,2022,52
1418,2022,43
1419,2022,42
1420,2022,46
1421,2022,29
1422,2022,51
1423,2022,36
1424,2022,61
1425,2022,28
1426,2022,41
1427,2022,32
1428,2022,41
1429,2022,40
1430,2022,31
1431,2022,24
1432,2022,65
1433,2022,67
1434,2022,52
1435,2022,58
1436,2022,39
1437,2022,34
1438,2022,30
1439,2022,28
1440,2022,15
1441,2022,32
1442,2022,48
1443,2022,26
1444,2022,40
1445,2022,35
1446,2022,40
1447,2022,35
1448,2022,32
1449,2022,44
1450,2022,20
1451,2022,21
1452,2022,46
1453,2022,18
1454,2022,37
1455,2022,27
1456,2022,50
1457,2022,46
1458,2022,18
1459,2022,43
1460,2022,18
1461,2022,23
1462,2022,15
1463,2022,34
1464,2022,28
1465,2022,30
1466,2022,30
1467,2022,37
1468,2022,19
1469,2022,19
1470,2022,30
1471,2022,26
1472,2022,16
1473,2022,33
1474,2022,29
1475,2022,18
1476,2022,21
1477,2022,28
1478,2022,31
1479,2022,32
1480,2022,27
1481,2022,30
1482,2022,28
1483,2022,38
1484,2022,24
1485,2022,31
1486,2022,29
1487,2022,24
1488,2022,25
1489,2022,24
1490,2022,19
1491,2022,33
1492,2022,21
1493,2022,21
1494,2022,29
1495,2022,44
1496,2022,18
1497,2022,29
1498,2022,19
1499,2022,42
1500,2022,67
1501,2022,26
1502,2022,37
1503,2022,30
1504,2022,32
1505,2022,31
1506,2022,26
1507,2022,25
1508,2022,21
1509,2022,62
1510,2022,40
1511,2022,21
1512,2022,28
1513,2022,26
1514,2022,22
1515,2022,18
1516,2022,22
1517,2022,11
1518,2022,17
1519,2022,22
1520,2022,36
1521,2022,31
1522,2022,23
1523,2022,22
1524,2022,31
1525,2022,31
1526,2022,32
1527,2022,13
1528,2022,23
1529,2022,11
1530,2022,25
1531,2022,18
1532,2022,27
1533,2022,30
1534,2022,15
1535,2022,15
1536,2022,19
1537,2022,25
1538,2022,37
1539,2022,17
1540,2022,22
1541,2022,29
1542,2022,30
1543,2022,32
1544,2022,25
1545,2022,29
1546,2022,25
1547,2022,15
1548,2022,22
1549,2022,14
1550,2022,12
1551,2022,12
1552,2022,22
1553,2022,25
1554,2022,18
1555,2022,22
1556,2022,16
1557,2022,25
1558,2022,19
1559,2022,25
1560,2022,26
1561,2022,13
1562,2022,12
1563,2022,21
1564,2022,15
1565,2022,30
1566,2022,18
1567,2022,22
1568,2022,25
1569,2022,26
1570,2022,19
1571,2022,18
1572,2022,19
1573,2022,14
1574,2022,16
1575,2022,15
1576,2022,15
1577,2022,23
1578,2022,12
1579,2022,10
1580,2022,17
1581,2022,21
1582,2022,22
1583,2022,11
1584,2022,18
1585,2022,19
1586,2022,28
1587,2022,12
1588,2022,17
1589,2022,34
1590,2022,15
1591,2022,18
1592,2022,16
1593,2022,11
1594,2022,19
1595,2022,18
1596,2022,12
1597,2022,20
1598,2022,23
1599,2022,20
1600,2022,10
1601,2022,18
1602,2022,16
1603,2022,22
1604,2022,17
1605,2022,30
1606,2022,18
1607,2022,16
1608,2022,15
1609,2022,20
1610,2022,13
1611,2022,17
1612,2022,11
1613,2022,16
1614,2022,11
1615,2022,16
1616,2022,15
1617,2022,14
1618,2022,17
1619,2022,17
1620,2022,12
1621,2022,17
1622,2022,11
1623,2022,17
1624,2022,13
1625,2022,17
1626,2022,8
1627,2022,15
1628,2022,18
1629,2022,14
1630,2022,21
1631,2022,15
1632,2022,14
1633,2022,19
1634,2022,20
1635,2022,16
1636,2022,7
1637,2022,15
1638,2022,28
1639,2022,18
1640,2022,12
1641,2022,15
1642,2022,16
1643,2022,9
1644,2022,14
1645,2022,16
1646,2022,15
1647,2022,21
1648,2022,18
1649,2022,22
1650,2022,17
1651,2022,22
1652,2022,21
1653,2022,16
1654,2022,10
1655,2022,13
1656,2022,12
1657,2022,16
1658,2022,20
1659,2022,19
1660,2022,27
1661,2022,10
1662,2022,19
1663,2022,17
1664,2022,13
1665,2022,16
1666,2022,12
1667,2022,18
1668,2022,9
1669,2022,12
1670,2022,9
1671,2022,15
1672,2022,9
1673,2022,14
1674,2022,10
1675,2022,12
1676,2022,11
1677,2022,12
1678,2022,21
1679,2022,11
1680,2022,12
1681,2022,13
1682,2022,10
1683,2022,7
1684,2022,16
1685,2022,14
1686,2022,11
1687,2022,9
1688,2022,12
1689,2022,11
1690,2022,15
1691,2022,15
1692,2022,14
1693,2022,13
1694,2022,12
1695,2022,10
1696,2022,14
1697,2022,14
1698,2022,15
1699,2022,13
1700,2022,11
1701,2022,14
1702,2022,37
1703,2022,13
1704,2022,13
1705,2022,13
1706,2022,8
1707,2022,10
1708,2022,10
1709,2022,18
1710,2022,12
1711,2022,17
1712,2022,13
1713,2022,13
1714,2022,12
1715,2022,32
1716,2022,17
1717,2022,7
1718,2022,20
1719,2022,5
1720,2022,12
1721,2022,14
1722,2022,24
1723,2022,15
1724,2022,16
1725,2022,14
1726,2022,8
1727,2022,20
1728,2022,14
1729,2022,14
1730,2022,13
1731,2022,10
1732,2022,16
1733,2022,14
1734,2022,11
1735,2022,8
1736,2022,7
1737,2022,13
1738,2022,7
1739,2022,13
1740,2022,11
1741,2022,11
1742,2022,13
1743,2022,13
1744,2022,15
1745,2022,15
1746,2022,10
1747,2022,8
1748,2022,19
1749,2022,13
1750,2022,10
1751,2022,13
1752,2022,13
1753,2022,12
1754,2022,16
1755,2022,10
1756,2022,8
1757,2022,15
1758,2022,16
1759,2022,8
1760,2022,9
1761,2022,13
1762,2022,9
1763,2022,11
1764,2022,19
1765,2022,8
1766,2022,8
1767,2022,15
1768,2022,7
1769,2022,17
1770,2022,13
1771,2022,16
1772,2022,8
1773,2022,9
1774,2022,9
1775,2022,9
1776,2022,9
1777,2022,7
1778,2022,8
1779,2022,8
1780,2022,10
1781,2022,7
1782,2022,7
1783,2022,13
1784,2022,15
1785,2022,8
1786,2022,17
1787,2022,17
1788,2022,13
1789,2022,15
1790,2022,13
1791,2022,16
1792,2022,15
1793,2022,15
1794,2022,11
1795,2022,10
1796,2022,12
1797,2022,14
1798,2022,10
1799,2022,10
1800,2022,11
1801,2022,8
1802,2022,15
1803,2022,10
1804,2022,9
1805,2022,10
1806,2022,9
1807,2022,9
1808,2022,14
1809,2022,13
1810,2022,18
1811,2022,9
1812,2022,12
1813,2022,8
1814,2022,12
1815,2022,11
1816,2022,7
1817,2022,9
1818,2022,12
1819,2022,6
1820,2022,6
1821,2022,26
1822,2022,13
1823,2022,6
1824,2022,19
1825,2022,11
1826,2022,9
1827,2022,8
1828,2022,8
1829,2022,6
1830,2022,6
1831,2022,13
1832,2022,12
1833,2022,8
1834,2022,8
1835,2022,14
1836,2022,11
1837,2022,10
1838,2022,13
1839,2022,6
1840,2022,11
1841,2022,3
1842,2022,9
1843,2022,12
1844,2022,6
1845,2022,10
1846,2022,6
1847,2022,12
1848,2022,11
1849,2022,22
1850,2022,8
1851,2022,6
1852,2022,7
1853,2022,13
1854,2022,8
1855,2022,5
1856,2022,12
1857,2022,10
1858,2022,12
1859,2022,16
1860,2022,10
1861,2022,11
1862,2022,39
1863,2022,7
1864,2022,12
1865,2022,13
1866,2022,6
1867,2022,14
1868,2022,10
1869,2022,10
1870,2022,6
